"시도별","품목별",1994.01,1994.02,1994.03,1994.04,1994.05,1994.06,1994.07,1994.08,1994.09,1994.10,1994.11,1994.12,1995.01,1995.02,1995.03,1995.04,1995.05,1995.06,1995.07,1995.08,1995.09,1995.10,1995.11,1995.12,1996.01,1996.02,1996.03,1996.04,1996.05,1996.06,1996.07,1996.08,1996.09,1996.10,1996.11,1996.12,1997.01,1997.02,1997.03,1997.04,1997.05,1997.06,1997.07,1997.08,1997.09,1997.10,1997.11,1997.12,1998.01,1998.02,1998.03,1998.04,1998.05,1998.06,1998.07,1998.08,1998.09,1998.10,1998.11,1998.12,1999.01,1999.02,1999.03,1999.04,1999.05,1999.06,1999.07,1999.08,1999.09,1999.10,1999.11,1999.12,2000.01,2000.02,2000.03,2000.04,2000.05,2000.06,2000.07,2000.08,2000.09,2000.10,2000.11,2000.12,2001.01,2001.02,2001.03,2001.04,2001.05,2001.06,2001.07,2001.08,2001.09,2001.10,2001.11,2001.12,2002.01,2002.02,2002.03,2002.04,2002.05,2002.06,2002.07,2002.08,2002.09,2002.10,2002.11,2002.12,2003.01,2003.02,2003.03,2003.04,2003.05,2003.06,2003.07,2003.08,2003.09,2003.10,2003.11,2003.12,2004.01,2004.02,2004.03,2004.04,2004.05,2004.06,2004.07,2004.08,2004.09,2004.10,2004.11,2004.12,2005.01,2005.02,2005.03,2005.04,2005.05,2005.06,2005.07,2005.08,2005.09,2005.10,2005.11,2005.12,2006.01,2006.02,2006.03,2006.04,2006.05,2006.06,2006.07,2006.08,2006.09,2006.10,2006.11,2006.12,2007.01,2007.02,2007.03,2007.04,2007.05,2007.06,2007.07,2007.08,2007.09,2007.10,2007.11,2007.12,2008.01,2008.02,2008.03,2008.04,2008.05,2008.06,2008.07,2008.08,2008.09,2008.10,2008.11,2008.12,2009.01,2009.02,2009.03,2009.04,2009.05,2009.06,2009.07,2009.08,2009.09,2009.10,2009.11,2009.12,2010.01,2010.02,2010.03,2010.04,2010.05,2010.06,2010.07,2010.08,2010.09,2010.10,2010.11,2010.12,2011.01,2011.02,2011.03,2011.04,2011.05,2011.06,2011.07,2011.08,2011.09,2011.10,2011.11,2011.12,2012.01,2012.02,2012.03,2012.04,2012.05,2012.06,2012.07,2012.08,2012.09,2012.10,2012.11,2012.12,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.10,2014.11,2014.12,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12,2023.01,2023.02,2023.03,2023.04,2023.05,2023.06,2023.07,2023.08,2023.09,2023.10,2023.11,2023.12,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"전국","사과",28.443,28.948,27.813,27.215,27.184,27.184,27.184,27.184,27.184,35.657,30.964,29.546,29.987,31.310,33.294,35.311,35.342,35.342,35.342,35.342,35.342,28.129,22.711,20.601,21.231,22.207,22.428,22.931,22.774,22.774,22.774,22.774,22.774,25.420,25.105,24.978,26.618,28.286,27.909,28.286,28.443,28.443,28.443,28.443,28.443,32.603,27.561,28.317,27.909,27.057,26.900,32.256,34.082,34.082,34.082,34.082,34.082,38.839,33.107,33.610,36.382,42.273,47.785,53.832,54.934,54.934,54.934,54.934,54.934,47.942,34.303,34.397,36.540,40.331,39.354,39.471,39.667,39.667,39.667,39.667,39.667,43.027,37.204,34.703,38.026,38.650,40.839,46.349,48.029,48.029,48.029,48.029,48.029,59.637,44.238,46.232,53.500,64.013,66.827,69.446,70.813,70.813,70.813,70.813,70.813,57.995,45.607,46.544,48.772,51.938,50.453,48.968,49.046,49.046,49.046,49.046,49.046,53.813,53.931,58.269,63.349,63.779,67.844,74.096,75.893,75.893,75.893,75.893,75.893,85.781,75.307,75.307,79.064,93.523,96.489,100.474,101.401,101.401,101.401,101.401,101.401,95.562,69.702,70.443,74.799,75.726,75.448,74.336,74.429,74.429,74.429,74.429,74.429,80.546,79.064,78.137,78.137,86.385,87.405,87.405,87.312,87.312,87.312,87.312,87.312,85.274,71.278,67.570,69.794,74.058,72.576,74.150,75.726,75.726,75.726,75.726,75.726,75.819,64.048,61.082,65.252,67.755,69.238,73.965,75.912,75.912,75.912,75.912,75.912,75.541,64.233,62.287,68.067,74.168,74.408,78.181,78.181,78.181,78.181,78.181,86.931,89.098,88.536,91.104,95.599,97.446,95.840,97.205,97.205,97.205,97.205,97.205,102.583,94.797,91.907,93.352,97.887,99.500,100.969,106.339,106.339,106.339,106.339,106.339,117.520,119.768,107.897,105.593,108.338,110.955,110.385,111.701,111.701,111.701,111.701,111.701,112.383,106.749,99.733,94.138,96.852,100.825,98.401,98.746,98.746,98.746,98.746,98.746,97.863,94.717,90.470,90.799,93.793,98.070,98.930,99.722,99.722,99.722,99.722,99.722,101.914,100.079,86.299,81.065,81.896,86.183,84.078,81.452,81.452,81.452,81.452,81.452,85.411,88.993,85.372,83.962,90.075,91.494,90.992,90.229,90.442,84.831,76.556,79.192,100.301,94.285,91.185,88.820,89.718,97.501,95.849,96.419,88.443,83.055,74.412,89.167,114.795,105.129,98.418,96.815,99.306,103.169,100.243,101.720,96.071,88.008,79.289,76.392,105.091,88.568,88.820,87.342,79.19,81.93,81.24,83.91,90.73,97.24,104.89,108.33,121.66,123.98,112.17,114.72,119.16,128.55,129.47,130.34,130.27,130.45,128.79,118.35,108.49,99.11,101.04,97.43,100.03,102.77,101.68,99.68,100.43,105.45,112.36,118.13,106.09,95.20,92.98,93.47,95.81,95.76,93.78,98.07,105.18,118.88,139.26,156.22,165.87,166.27,145.82,144.35,28.709,31.504,23.181,28.483,32.507,47.632,39.080,46.176,63.166,50.948,73.744,92.689,75.850,83.335,72.513,71.486,80.268,96.462,106.736,108.432,96.971,96.563,83.596,89.034,94.143,92.835,100.00,118.45,102.36,127.11
